account_id,risk_rating,typology_ground_truth,model_score,graph_score,text_score,fused_risk_score,flagged_by_access_anomaly,has_incident_timeline,rationale,recommended_action
80A6488C0,Low,legit,1.0449913e-05,0,0.0,0.0005225715319478,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80874C830,Medium,legit,1.0433212e-05,0,0.0,0.0005217363581235,False,False,low combined evidence across all signals,Monitor
80BA35680,Medium,legit,1.0425106e-05,0,0.0,0.0005213309829509,False,False,low combined evidence across all signals,Monitor
807AF8680,Low,legit,1.0424454e-05,0,0.0,0.0005212983728309,False,False,low combined evidence across all signals,Monitor
8076778B0,Low,legit,1.0411782e-05,0,0.0,0.0005206646813375,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80B3A7B40,Low,legit,1.0405e-05,0,0.0,0.0005203255269942,False,False,low combined evidence across all signals,Monitor
80FD78A70,High,legit,1.0401376e-05,0,0.0,0.0005201443293404,False,False,low combined evidence across all signals,Monitor
8104690C0,Medium,legit,1.0396329e-05,0,0.0,0.0005198919533914,False,False,low combined evidence across all signals,Monitor
809749180,Medium,legit,1.0384835e-05,0,0.0,0.0005193171602318,False,False,low combined evidence across all signals,Monitor
80AF62A00,Medium,legit,1.0383537e-05,0,0.0,0.0005192522583613,False,False,low combined evidence across all signals,Monitor
805071BB0,High,legit,1.0372747e-05,0,0.0,0.0005187126677579,False,False,low combined evidence across all signals,Monitor
80AE4F740,Low,legit,1.03559505e-05,0,0.0,0.000517872718393,False,False,low combined evidence across all signals,Monitor
812716B60,Medium,legit,1.03518705e-05,0,0.0,0.0005176686891072,False,False,low combined evidence across all signals,Monitor
805CF1100,Low,legit,1.0341809e-05,0,0.0,0.0005171655290561,False,False,low combined evidence across all signals,Monitor
805E468E0,Low,legit,1.0328033e-05,0,0.0,0.0005164766232174,False,False,low combined evidence across all signals,Monitor
80790EBF0,Low,legit,1.0317046e-05,0,0.0,0.0005159272086448,False,False,low combined evidence across all signals,Monitor
800A72290,Low,legit,1.0305353e-05,0,0.0,0.0005153424550719,False,False,low combined evidence across all signals,Monitor
80B2108B0,Low,legit,1.0298909e-05,0,0.0,0.0005150202197866,False,False,low combined evidence across all signals,Monitor
80A8CA1A0,Medium,legit,1.0291808e-05,0,0.0,0.0005146651469746,False,False,low combined evidence across all signals,Monitor
8114FBAD0,Medium,legit,1.0291646e-05,0,0.0,0.000514657005815,False,False,low combined evidence across all signals,Monitor
80B832660,Low,legit,1.0287705e-05,0,0.0,0.000514459935174,False,False,low combined evidence across all signals,Monitor
810C52940,Low,legit,1.0258827e-05,0,0.0,0.000513015857186,False,False,low combined evidence across all signals,Monitor
80B736EA0,Low,legit,1.024804e-05,0,0.0,0.0005124764030266,False,False,low combined evidence across all signals,Monitor
810BB0D40,Low,legit,1.024804e-05,0,0.0,0.0005124764030266,False,False,low combined evidence across all signals,Monitor
80C373ED0,Low,legit,1.0239713e-05,0,0.0,0.0005120600213699,False,False,low combined evidence across all signals,Monitor
8111D5450,Medium,legit,1.0229505e-05,0,0.0,0.0005115495388233,False,False,low combined evidence across all signals,Monitor
8054B2400,Medium,legit,1.0224399e-05,0,0.0,0.0005112942065873,False,False,low combined evidence across all signals,Monitor
80F40BD90,Medium,legit,1.0216275e-05,0,0.0,0.0005108879217879,False,False,low combined evidence across all signals,Monitor
8123F6310,Low,legit,1.0197335e-05,0,0.0,0.0005099407729075,False,False,low combined evidence across all signals,Monitor
80D7DCD70,Low,legit,1.0179028e-05,0,0.0,0.0005090253245203,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
81171F3C0,Low,legit,1.0168192e-05,0,0.0,0.0005084834143685,False,False,low combined evidence across all signals,Monitor
804E818F0,Low,legit,1.015093e-05,0,0.0,0.0005076202240396,False,False,low combined evidence across all signals,Monitor
80A6B4870,Medium,legit,1.0140028e-05,0,0.0,0.0005070750392315,False,False,low combined evidence across all signals,Monitor
807BF78A0,Low,legit,1.0129004e-05,0,0.0,0.000506523759924,False,False,low combined evidence across all signals,Monitor
808ABEC20,Low,legit,1.0128466e-05,0,0.0,0.0005064968349714,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
81230C880,Medium,legit,1.0121703e-05,0,0.0,0.0005061586357361,False,False,low combined evidence across all signals,Monitor
81293A170,Low,legit,1.0105561e-05,0,0.0,0.0005053514329352,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
809E9F1A0,Low,legit,1.0105561e-05,0,0.0,0.0005053514329352,False,False,low combined evidence across all signals,Monitor
8119CC700,Low,legit,1.0105561e-05,0,0.0,0.0005053514329352,False,False,low combined evidence across all signals,Monitor
80EC74800,Low,legit,1.0105561e-05,0,0.0,0.0005053514329352,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
803FA1C10,Low,legit,1.0105561e-05,0,0.0,0.0005053514329352,False,False,low combined evidence across all signals,Monitor
809349FC0,Low,legit,1.0105561e-05,0,0.0,0.0005053514329352,False,False,low combined evidence across all signals,Monitor
80DFDF1A0,Low,legit,1.0105561e-05,0,0.0,0.0005053514329352,False,False,low combined evidence across all signals,Monitor
8028CE6A0,Low,legit,1.0098194e-05,0,0.0,0.000504983034091,False,False,low combined evidence across all signals,Monitor
8032A2CB0,Low,legit,1.0085369e-05,0,0.0,0.0005043416562513,False,False,low combined evidence across all signals,Monitor
80F76B1F0,Low,legit,1.0073307e-05,0,0.0,0.0005037384827363,False,False,low combined evidence across all signals,Monitor
809154F60,Low,legit,1.0054616e-05,0,0.0,0.0005028037957427,False,False,low combined evidence across all signals,Monitor
80F71B170,Low,legit,1.0040512e-05,0,0.0,0.0005020985166221,False,False,low combined evidence across all signals,Monitor
8130208B0,Medium,legit,1.0038081e-05,0,0.0,0.0005019769450035,False,False,low combined evidence across all signals,Monitor
812F2C7C0,Low,legit,1.0036073e-05,0,0.0,0.0005018765222074,False,False,low combined evidence across all signals,Monitor
802A432C0,Low,legit,1.0036073e-05,0,0.0,0.0005018765222074,False,False,low combined evidence across all signals,Monitor
807D90800,Medium,legit,1.0026258e-05,0,0.0,0.0005013856875991,False,False,low combined evidence across all signals,Monitor
804904D70,Low,legit,1.0026108e-05,0,0.0,0.0005013781831782,False,False,low combined evidence across all signals,Monitor
8013A4CE0,Low,legit,1.0023443e-05,0,0.0,0.0005012449228556,False,False,low combined evidence across all signals,Monitor
802D70E30,Low,legit,9.994218e-06,0,0.0,0.0004997834709961,False,False,low combined evidence across all signals,Monitor
811436380,Medium,legit,9.991345e-06,0,0.0,0.0004996397954469,False,False,low combined evidence across all signals,Monitor
80FC98B70,Low,legit,9.990114e-06,0,0.0,0.0004995782591955,False,False,low combined evidence across all signals,Monitor
81151BAA0,Medium,legit,9.989216e-06,0,0.0,0.0004995333236328,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80BD4B2D0,Medium,legit,9.978286e-06,0,0.0,0.0004989867289032,False,False,low combined evidence across all signals,Monitor
80D2EDE40,Low,legit,9.964895e-06,0,0.0,0.0004983171071521,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8088056D0,Low,legit,9.964895e-06,0,0.0,0.0004983171071521,False,False,low combined evidence across all signals,Monitor
80E1CAB00,Medium,legit,9.961912e-06,0,0.0,0.0004981679283609,False,False,low combined evidence across all signals,Monitor
80DF8E530,Low,legit,9.961328e-06,0,0.0,0.0004981387293414,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80E105960,Medium,legit,9.958891e-06,0,0.0,0.0004980168393534,False,False,low combined evidence across all signals,Monitor
811502350,High,legit,9.949026e-06,0,0.0,0.0004975235487528,False,False,low combined evidence across all signals,Monitor
808591CF0,Low,legit,9.939808e-06,0,0.0,0.0004970625499028,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
806C74550,Low,legit,9.937298e-06,0,0.0,0.0004969370668891,False,False,low combined evidence across all signals,Monitor
807943680,Medium,legit,9.936364e-06,0,0.0,0.0004968903575542,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
81184A350,Low,legit,9.930096e-06,0,0.0,0.0004965769001672,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8112FAF20,Low,legit,9.930096e-06,0,0.0,0.0004965769001672,False,False,low combined evidence across all signals,Monitor
810170DB0,Low,legit,9.930096e-06,0,0.0,0.0004965769001672,False,False,low combined evidence across all signals,Monitor
805EAE8B0,Low,legit,9.907994e-06,0,0.0,0.0004954716581532,False,False,low combined evidence across all signals,Monitor
80AF11DE0,High,legit,9.89716e-06,0,0.0,0.0004949298844455,False,False,low combined evidence across all signals,Monitor
805CD5B30,High,legit,9.896821e-06,0,0.0,0.0004949129199061,False,False,low combined evidence across all signals,Monitor
806F6FA90,High,legit,9.883379e-06,0,0.0,0.0004942407057187,False,False,low combined evidence across all signals,Monitor
80C3E4830,Low,legit,9.876645e-06,0,0.0,0.0004939039618863,False,False,low combined evidence across all signals,Monitor
808C3E8E0,Low,legit,9.870251e-06,0,0.0,0.0004935842280746,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80C017580,Medium,legit,9.864168e-06,0,0.0,0.0004932800033994,False,False,low combined evidence across all signals,Monitor
80AA81860,Medium,legit,9.850868e-06,0,0.0,0.0004926149297822,False,False,low combined evidence across all signals,Monitor
80CEE7760,High,legit,9.84777e-06,0,0.0,0.0004924600203423,False,False,low combined evidence across all signals,Monitor
805582950,Medium,legit,9.835992e-06,0,0.0,0.0004918710370049,False,False,low combined evidence across all signals,Monitor
80A414E30,Medium,legit,9.832252e-06,0,0.0,0.0004916839722585,False,False,low combined evidence across all signals,Monitor
80F063410,Low,legit,9.819796e-06,0,0.0,0.0004910611053237,False,False,low combined evidence across all signals,Monitor
806D13550,Low,legit,9.812806e-06,0,0.0,0.0004907115357537,False,False,low combined evidence across all signals,Monitor
8137BFEC0,High,legit,9.810348e-06,0,0.0,0.0004905886451763,False,False,low combined evidence across all signals,Monitor
806FDC5A0,Low,legit,9.807932e-06,0,0.0,0.0004904678012592,False,False,low combined evidence across all signals,Monitor
80DCDAD10,Low,legit,9.795605e-06,0,0.0,0.0004898513926745,False,False,low combined evidence across all signals,Monitor
8146B2170,Low,legit,9.795605e-06,0,0.0,0.0004898513926745,False,False,low combined evidence across all signals,Monitor
80B9DC170,Medium,legit,9.795469e-06,0,0.0,0.0004898445704737,False,False,low combined evidence across all signals,Monitor
8139181C0,Medium,legit,9.785173e-06,0,0.0,0.0004893296762372,False,False,low combined evidence across all signals,Monitor
80C050A60,Medium,legit,9.785173e-06,0,0.0,0.0004893296762372,False,False,low combined evidence across all signals,Monitor
80A28B710,Medium,legit,9.781578e-06,0,0.0,0.0004891499339863,False,False,low combined evidence across all signals,Monitor
80A1AFF20,Low,legit,9.778804e-06,0,0.0,0.000489011215903,False,False,low combined evidence across all signals,Monitor
8033AADA0,Low,legit,9.767256e-06,0,0.0,0.0004884337393443,False,False,low combined evidence across all signals,Monitor
810BE2EE0,Medium,legit,9.765107e-06,0,0.0,0.0004883262669407,False,False,low combined evidence across all signals,Monitor
807CCDCB0,Low,legit,9.763281e-06,0,0.0,0.0004882349404124,False,False,low combined evidence across all signals,Monitor
80843AB30,Low,legit,9.758483e-06,0,0.0,0.0004879950263503,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
807ACE4A0,Low,legit,9.739688e-06,0,0.0,0.0004870551090028,False,False,low combined evidence across all signals,Monitor
810C32A60,Low,legit,9.735807e-06,0,0.0,0.0004868610401302,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80CE809A0,Low,legit,9.731879e-06,0,0.0,0.0004866646062279,False,False,low combined evidence across all signals,Monitor
8127952E0,Medium,legit,9.717675e-06,0,0.0,0.00048595432416,False,False,low combined evidence across all signals,Monitor
8063C1490,High,legit,9.708255e-06,0,0.0,0.0004854832284528,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
810752790,Low,legit,9.70386e-06,0,0.0,0.0004852634626237,False,False,low combined evidence across all signals,Monitor
8049F4650,High,legit,9.697689e-06,0,0.0,0.00048495487174,False,False,low combined evidence across all signals,Monitor
80D7A5660,High,legit,9.69686e-06,0,0.0,0.000484913392759,False,False,low combined evidence across all signals,Monitor
810BD97F0,High,legit,9.693623e-06,0,0.0,0.0004847515246743,False,False,low combined evidence across all signals,Monitor
80EA8C9A0,Medium,legit,9.686474e-06,0,0.0,0.0004843940413514,False,False,low combined evidence across all signals,Monitor
8123C14A0,Medium,legit,9.675066e-06,0,0.0,0.0004838235689189,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80D5FB8F0,Medium,legit,9.675066e-06,0,0.0,0.0004838235689189,False,False,low combined evidence across all signals,Monitor
80FA50FD0,Medium,legit,9.673166e-06,0,0.0,0.0004837285129208,False,False,low combined evidence across all signals,Monitor
80C054D30,Medium,legit,9.673166e-06,0,0.0,0.0004837285129208,False,False,low combined evidence across all signals,Monitor
812A90580,Medium,legit,9.673166e-06,0,0.0,0.0004837285129208,False,False,low combined evidence across all signals,Monitor
810E7EDD0,Low,legit,9.646219e-06,0,0.0,0.000482380991815,False,False,low combined evidence across all signals,Monitor
809C210F0,Low,legit,9.623947e-06,0,0.0,0.0004812672447907,False,False,low combined evidence across all signals,Monitor
80FCC3C90,Low,legit,9.623755e-06,0,0.0,0.0004812576482282,False,False,low combined evidence across all signals,Monitor
807EB7AF0,Low,legit,9.619007e-06,0,0.0,0.0004810201901583,False,False,low combined evidence across all signals,Monitor
803668B60,Low,legit,9.610023e-06,0,0.0,0.0004805709254937,False,False,low combined evidence across all signals,Monitor
81336B250,Low,legit,9.592715e-06,0,0.0,0.0004797054156165,False,False,low combined evidence across all signals,Monitor
810747360,Medium,legit,9.580235e-06,0,0.0,0.0004790813206856,False,False,low combined evidence across all signals,Monitor
809B5C8E0,High,legit,9.57794e-06,0,0.0,0.0004789665257865,False,False,low combined evidence across all signals,Monitor
80E6D5D90,High,legit,9.568836e-06,0,0.0,0.0004785112575851,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8060DBDA0,Low,legit,9.555827e-06,0,0.0,0.0004778607379964,False,False,low combined evidence across all signals,Monitor
80231CAA0,Low,legit,9.521042e-06,0,0.0,0.0004761212132316,False,False,low combined evidence across all signals,Monitor
80B2A7F10,Low,legit,9.509653e-06,0,0.0,0.0004755516959072,False,False,low combined evidence across all signals,Monitor
80F4223D0,Medium,legit,9.496732e-06,0,0.0,0.000474905542527,False,False,low combined evidence across all signals,Monitor
812373FE0,Medium,legit,9.496732e-06,0,0.0,0.000474905542527,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80B829D70,Medium,legit,9.496732e-06,0,0.0,0.000474905542527,False,False,low combined evidence across all signals,Monitor
811697E50,Low,legit,9.49393e-06,0,0.0,0.0004747654145221,False,False,low combined evidence across all signals,Monitor
812FD7350,Medium,legit,9.492268e-06,0,0.0,0.0004746823201162,False,False,low combined evidence across all signals,Monitor
806A48160,Low,legit,9.488456e-06,0,0.0,0.0004744917078253,False,False,low combined evidence across all signals,Monitor
809317000,Medium,legit,9.4455745e-06,0,0.0,0.0004723473081825,False,False,low combined evidence across all signals,Monitor
8113AE320,High,legit,9.440569e-06,0,0.0,0.0004720969788938,False,False,low combined evidence across all signals,Monitor
8053B3850,High,legit,9.436749e-06,0,0.0,0.0004719059572709,False,False,low combined evidence across all signals,Monitor
8133FB590,Medium,legit,9.434161e-06,0,0.0,0.000471776562862,False,False,low combined evidence across all signals,Monitor
80F6B0390,Medium,legit,9.434161e-06,0,0.0,0.000471776562862,False,False,low combined evidence across all signals,Monitor
80D089230,Low,legit,9.420065e-06,0,0.0,0.000471071647592,False,False,low combined evidence across all signals,Monitor
808285EF0,Medium,legit,9.38361e-06,0,0.0,0.0004692486190892,False,False,low combined evidence across all signals,Monitor
81450D530,Medium,legit,9.370481e-06,0,0.0,0.0004685920959637,False,False,low combined evidence across all signals,Monitor
803056110,Medium,legit,9.369561e-06,0,0.0,0.0004685460688488,False,False,low combined evidence across all signals,Monitor
801B67C80,Medium,legit,9.369065e-06,0,0.0,0.0004685212815192,False,False,low combined evidence across all signals,Monitor
812F45920,High,legit,9.3677045e-06,0,0.0,0.0004684532414364,False,False,low combined evidence across all signals,Monitor
80B423040,Medium,legit,9.3647395e-06,0,0.0,0.0004683049722719,False,False,low combined evidence across all signals,Monitor
80D1EC5C0,Medium,legit,9.3550725e-06,0,0.0,0.0004678215511219,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
805FFE950,Medium,legit,9.33617e-06,0,0.0,0.0004668762669764,False,False,low combined evidence across all signals,Monitor
8143BEEC0,High,legit,9.325298e-06,0,0.0,0.0004663326285338,False,False,low combined evidence across all signals,Monitor
80D130D50,Medium,legit,9.3229555e-06,0,0.0,0.0004662154686051,False,False,low combined evidence across all signals,Monitor
80E0E3F70,Low,legit,9.309976e-06,0,0.0,0.0004655664044191,False,False,low combined evidence across all signals,Monitor
80B084260,Low,legit,9.2863975e-06,0,0.0,0.0004643873007109,False,False,low combined evidence across all signals,Monitor
811209BE0,Low,legit,9.283995e-06,0,0.0,0.0004642671390138,False,False,low combined evidence across all signals,Monitor
8087AE200,Medium,legit,9.278923e-06,0,0.0,0.0004640135350687,False,False,low combined evidence across all signals,Monitor
80B531950,Medium,legit,9.27805e-06,0,0.0,0.0004639698729835,False,False,low combined evidence across all signals,Monitor
8007B8300,High,legit,9.273532e-06,0,0.0,0.0004637439216924,False,False,low combined evidence across all signals,Monitor
80054F070,High,legit,9.271879e-06,0,0.0,0.0004636612820998,False,False,low combined evidence across all signals,Monitor
80668A6F0,Low,legit,9.253944e-06,0,0.0,0.0004627643900988,False,False,low combined evidence across all signals,Monitor
8082AE760,Medium,legit,9.253511e-06,0,0.0,0.0004627427409815,False,False,low combined evidence across all signals,Monitor
812EAF090,Medium,legit,9.244775e-06,0,0.0,0.0004623058927224,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80A08C4C0,Medium,legit,9.239888e-06,0,0.0,0.0004620614760077,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8089F3440,Medium,legit,9.239888e-06,0,0.0,0.0004620614760077,False,False,low combined evidence across all signals,Monitor
8056C5580,Medium,legit,9.237343e-06,0,0.0,0.0004619342192218,False,False,low combined evidence across all signals,Monitor
80541C570,Low,legit,9.235147e-06,0,0.0,0.0004618244272699,False,False,low combined evidence across all signals,Monitor
808473AC0,Medium,legit,9.22168e-06,0,0.0,0.0004611509396051,False,False,low combined evidence across all signals,Monitor
80284FA50,Medium,legit,9.208936e-06,0,0.0,0.0004605136550859,False,False,low combined evidence across all signals,Monitor
8119C0C00,Medium,legit,9.208799e-06,0,0.0,0.0004605068328851,False,False,low combined evidence across all signals,Monitor
8137A0E20,Medium,legit,9.2007e-06,0,0.0,0.0004601018215631,False,False,low combined evidence across all signals,Monitor
812D97DB0,Medium,legit,9.195292e-06,0,0.0,0.0004598313440413,False,False,low combined evidence across all signals,Monitor
8023401B0,Medium,legit,9.18867e-06,0,0.0,0.0004595002398949,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
810EF40D0,Medium,legit,9.1798565e-06,0,0.0,0.0004590594802407,False,False,low combined evidence across all signals,Monitor
80CCE71A0,Low,legit,9.169267e-06,0,0.0,0.0004585299410131,False,False,low combined evidence across all signals,Monitor
804F4D990,Low,legit,9.166084e-06,0,0.0,0.0004583707563273,False,False,low combined evidence across all signals,Monitor
80B6B55D0,Medium,legit,9.162386e-06,0,0.0,0.0004581858292038,False,False,low combined evidence across all signals,Monitor
80EF75580,Medium,legit,9.15572e-06,0,0.0,0.0004578524964718,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80776E450,Medium,legit,9.15572e-06,0,0.0,0.0004578524964718,False,False,low combined evidence across all signals,Monitor
8064EB790,Medium,legit,9.15572e-06,0,0.0,0.0004578524964718,False,False,low combined evidence across all signals,Monitor
809C26FF0,Low,legit,9.1556985e-06,0,0.0,0.0004578514049197,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
808EF5890,Low,legit,9.1538295e-06,0,0.0,0.0004577579407684,False,False,low combined evidence across all signals,Monitor
80A16C280,High,legit,9.153422e-06,0,0.0,0.0004577375651287,False,False,low combined evidence across all signals,Monitor
812A3D750,Medium,legit,9.1493675e-06,0,0.0,0.0004575348093203,False,False,low combined evidence across all signals,Monitor
811285820,Low,legit,9.148884e-06,0,0.0,0.0004575106132481,False,False,low combined evidence across all signals,Monitor
810E022A0,High,legit,9.144564e-06,0,0.0,0.0004572945768888,False,False,low combined evidence across all signals,Monitor
81034BF60,Low,legit,9.137527e-06,0,0.0,0.0004569426877706,False,False,low combined evidence across all signals,Monitor
808EFC5B0,Low,legit,9.114825e-06,0,0.0,0.0004558074280729,False,False,low combined evidence across all signals,Monitor
8033306E0,Medium,legit,9.109801e-06,0,0.0,0.0004555561891575,False,False,low combined evidence across all signals,Monitor
803B137E0,Low,legit,9.106603e-06,0,0.0,0.0004553962767703,False,False,low combined evidence across all signals,Monitor
8064155F0,High,legit,9.106195e-06,0,0.0,0.0004553758556491,False,False,low combined evidence across all signals,Monitor
805EEC410,Medium,legit,9.10056e-06,0,0.0,0.0004550940987553,False,False,low combined evidence across all signals,Monitor
80777EE30,Medium,legit,9.098557e-06,0,0.0,0.000454993903366,False,False,low combined evidence across all signals,Monitor
8091B6670,Medium,legit,9.066373e-06,0,0.0,0.0004533845007114,False,False,low combined evidence across all signals,Monitor
803399920,Medium,legit,9.065481e-06,0,0.0,0.0004533398835181,False,False,low combined evidence across all signals,Monitor
8032D2F10,Low,legit,9.056299e-06,0,0.0,0.0004528807039216,False,False,low combined evidence across all signals,Monitor
80FC466D0,Low,legit,9.048026e-06,0,0.0,0.0004524670056639,False,False,low combined evidence across all signals,Monitor
81125B7D0,Low,legit,9.0443e-06,0,0.0,0.0004522806686189,False,False,low combined evidence across all signals,Monitor
807D20770,Low,legit,9.041234e-06,0,0.0,0.0004521273510258,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80394FFF0,Low,legit,9.0393105e-06,0,0.0,0.0004520311579943,False,False,low combined evidence across all signals,Monitor
80F666690,Low,legit,9.038555e-06,0,0.0,0.0004519933630017,False,False,low combined evidence across all signals,Monitor
806773CC0,Medium,legit,9.017221e-06,0,0.0,0.0004509265072377,False,False,low combined evidence across all signals,Monitor
800A71F20,Low,legit,9.012045e-06,0,0.0,0.0004506676729386,False,False,low combined evidence across all signals,Monitor
80CEE3C70,High,legit,9.008577e-06,0,0.0,0.0004504942525938,False,False,low combined evidence across all signals,Monitor
8091E9B80,Low,legit,8.996785e-06,0,0.0,0.0004499045870363,False,False,low combined evidence across all signals,Monitor
81360E240,Low,legit,8.996785e-06,0,0.0,0.0004499045870363,False,False,low combined evidence across all signals,Monitor
800204000,Low,legit,8.9912155e-06,0,0.0,0.0004496260593176,False,False,low combined evidence across all signals,Monitor
803326210,Medium,legit,8.979534e-06,0,0.0,0.0004490418970021,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
811176280,Medium,legit,8.970636e-06,0,0.0,0.0004485969530647,False,False,low combined evidence across all signals,Monitor
80F116AF0,Low,legit,8.966458e-06,0,0.0,0.0004483880117943,False,False,low combined evidence across all signals,Monitor
8110AAEE0,Low,legit,8.964262e-06,0,0.0,0.0004482781743611,False,False,low combined evidence across all signals,Monitor
80E3E6860,Medium,legit,8.961864e-06,0,0.0,0.000448158285552,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80F0EAA60,Low,legit,8.959942e-06,0,0.0,0.0004480621380018,False,False,low combined evidence across all signals,Monitor
80E4B3D60,Low,legit,8.957339e-06,0,0.0,0.0004479319704102,False,False,low combined evidence across all signals,Monitor
802554A40,Low,legit,8.9504165e-06,0,0.0,0.0004475858119406,False,False,low combined evidence across all signals,Monitor
800634A70,Low,legit,8.937111e-06,0,0.0,0.0004469204199541,False,False,low combined evidence across all signals,Monitor
8043BE140,Low,legit,8.934932e-06,0,0.0,0.0004468114921477,False,False,low combined evidence across all signals,Monitor
8051FCA80,Low,legit,8.928927e-06,0,0.0,0.0004465111788676,False,False,low combined evidence across all signals,Monitor
80EBE1FA0,Low,legit,8.925783e-06,0,0.0,0.0004463539498794,False,False,low combined evidence across all signals,Monitor
807F95780,High,legit,8.922934e-06,0,0.0,0.0004462115023263,False,False,low combined evidence across all signals,Monitor
812CF3F90,Low,legit,8.920001e-06,0,0.0,0.0004460648250087,False,False,low combined evidence across all signals,Monitor
813E819D0,Low,legit,8.919824e-06,0,0.0,0.0004460559561476,False,False,low combined evidence across all signals,Monitor
802789100,Low,legit,8.919317e-06,0,0.0,0.0004460306230419,False,False,low combined evidence across all signals,Monitor
809682440,Medium,legit,8.915865e-06,0,0.0,0.0004458579758799,False,False,low combined evidence across all signals,Monitor
803500990,Medium,legit,8.915865e-06,0,0.0,0.0004458579758799,False,False,low combined evidence across all signals,Monitor
812064A90,Low,legit,8.908519e-06,0,0.0,0.0004454906231064,False,False,low combined evidence across all signals,Monitor
8029CC090,Low,legit,8.906032e-06,0,0.0,0.0004453662771262,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
803224C50,Low,legit,8.8997085e-06,0,0.0,0.0004450500453776,False,False,low combined evidence across all signals,Monitor
81196F680,Medium,legit,8.899139e-06,0,0.0,0.0004450215740595,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
807751D10,Low,legit,8.898975e-06,0,0.0,0.0004450133419371,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
80E200E00,High,legit,8.896081e-06,0,0.0,0.0004448686657984,False,False,low combined evidence across all signals,Monitor
80085B070,Medium,legit,8.892825e-06,0,0.0,0.0004447057971242,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
812D32E80,Low,legit,8.890459e-06,0,0.0,0.000444587500162,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
809C24D20,Low,legit,8.889733e-06,0,0.0,0.0004445512060537,False,False,low combined evidence across all signals,Monitor
80D201170,High,legit,8.887243e-06,0,0.0,0.0004444266781481,False,False,low combined evidence across all signals,Monitor
805756CA0,Low,legit,8.860663e-06,0,0.0,0.0004430974860218,False,False,low combined evidence across all signals,Monitor
8023C83B0,Medium,legit,8.858189e-06,0,0.0,0.0004429737767803,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
8139BA0A0,Medium,legit,8.849873e-06,0,0.0,0.0004425578954184,False,False,low combined evidence across all signals,Monitor
80CFD1C70,Low,legit,8.845841e-06,0,0.0,0.0004423562766435,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
804AEB320,Low,legit,8.83902e-06,0,0.0,0.0004420151666026,False,False,low combined evidence across all signals,Monitor
812D989B0,Low,legit,8.835167e-06,0,0.0,0.0004418225076514,False,False,low combined evidence across all signals,Monitor
80F6744E0,Low,legit,8.835167e-06,0,0.0,0.0004418225076514,False,False,low combined evidence across all signals,Monitor
8044DA9A0,Low,legit,8.831045e-06,0,0.0,0.000441616386224,False,False,low combined evidence across all signals,Monitor
803E81020,Low,legit,8.830167e-06,0,0.0,0.0004415724512507,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
811ADB830,Medium,legit,8.828327e-06,0,0.0,0.0004414804425024,False,False,low combined evidence across all signals,Monitor
808BAABC0,Low,legit,8.827143e-06,0,0.0,0.0004414212257993,False,False,low combined evidence across all signals,Monitor
80FBCDA80,Medium,legit,8.805322e-06,0,0.0,0.0004403300375189,True,False,anomalous login behaviour flagged by the access-anomaly model,Monitor
81068C6F0,Medium,legit,8.805322e-06,0,0.0,0.0004403300375189,False,False,low combined evidence across all signals,Monitor
803EE45F0,Medium,legit,8.805322e-06,0,0.0,0.0004403300375189,False,False,low combined evidence across all signals,Monitor
