source,target,edge_type
814037851,5e33481be42706dc,account_device
81403A7C1,194db712e4849ec2,account_device
8140403D1,2c4e2bb106d72c12,account_device
8140403D1,f143be66b9b88daa,account_device
814053281,0af280fb6df0d39b,account_device
814057F31,a9c48663ae50f63b,account_device
81405CB61,316e14757f596614,account_device
814064D31,23bdfa205b6d1ba0,account_device
814066C31,b627ed4e85d4ed84,account_device
8140702D0,78a577f7ad4d632d,account_device
814070F91,1f59d5a05edf2e0b,account_device
81408D5C0,7e4df2710950a1e1,account_device
81408D970,c1d3566fff2a908a,account_device
8140AC840,6e7cb579d62230a4,account_device
8140B0061,7af3760255ff4a05,account_device
8140B0831,f31c9c5bb25870f5,account_device
8140B5AC1,2dc1e8c589c0a2a6,account_device
8140C2161,7e8a27130aa60e4f,account_device
8140C4D71,29c3c7bcdfaa8102,account_device
8140C93C1,e13a272e066ff2c0,account_device
8140CB3C1,UNKNOWN_DEVICE_A0060207,account_device
8140CB3C1,0736a20ca785e9cd,account_device
8140D0761,19b99749b3e4577f,account_device
8140D4701,9112663be075feff,account_device
8140D6CD1,8afe987122dae1b1,account_device
814111441,a69876856a29b39c,account_device
8141115D1,c583ff6eeb21ebe9,account_device
814117061,b23ab3642a4fbd11,account_device
8141171F1,e6ec47283d273506,account_device
8141391B1,3a38263f6b7d51db,account_device
81413E191,7d76db975b3043f7,account_device
814156840,19867a89e9b21c74,account_device
8141640E0,66090584d8bb2d8f,account_device
814165710,2ea220d0c960cb27,account_device
814165760,864464693f90d11c,account_device
814182B80,3f7922265dd255bc,account_device
814183D00,d3eb0031016c418e,account_device
81418A750,70763855bb6cd97d,account_device
81418CA30,1cdf9ab6fe9912f3,account_device
81418CBC0,f3ef6a3ce8f993d2,account_device
814192D00,57d298392d98e252,account_device
814192D00,UNKNOWN_DEVICE_A0060289,account_device
81419F570,57e481274ab26428,account_device
8141A1F60,cc6ed5905f624b8b,account_device
8141AA570,1b2046a3c7a5f49a,account_device
8141AF390,a250aa804d4cc085,account_device
8141B3290,9eae6f0911981af1,account_device
8141BA2F0,4394467f094e932b,account_device
8141BEB90,3628bdbbcd83efae,account_device
8141BEB90,UNKNOWN_DEVICE_A0060326,account_device
8141C4210,4be950932de2f555,account_device
8141C4210,UNKNOWN_DEVICE_A0060330,account_device
8141C7890,UNKNOWN_DEVICE_A0060332,account_device
8141C7890,3b624c30061ce522,account_device
8141D5800,fb353acbd21a17ce,account_device
8141D58A0,8694765d0281397d,account_device
8141DCA90,cb1ae0f612741554,account_device
8141E2640,2cde16ecb7255735,account_device
8141E6CE0,3760a414c0d0ff8c,account_device
8141EEE70,93cbf45d5684c2cd,account_device
8141F3EA0,17d71f2f1e46fe4a,account_device
8141F5EC0,a9b26fe7cf488c3b,account_device
8141FD420,0ab0caa2e645ff4e,account_device
814210BC1,92078506816740cf,account_device
814213D10,c8dbde6201f6c0ba,account_device
8142158A0,e423744295d2851e,account_device
814217750,5904777a0650faac,account_device
814218A10,acf59896cafbc89a,account_device
814228930,8542b43601cb5437,account_device
81422B790,c08907617f273af5,account_device
81423B511,b727c05c4747051e,account_device
81423D451,a425e97301b3cdac,account_device
81423DF91,30711e0716cd0e11,account_device
814246FD1,3342ef9a250653d8,account_device
8142528D1,aa6f21796ac31203,account_device
814255D00,4b4ccb9a5f2a4f8a,account_device
814257160,bc43916975f26a5f,account_device
81425F530,1a26469bb8ec38f2,account_device
814262F30,0b73b5ad5ee7a120,account_device
8142636B0,eb222e72ffbeb735,account_device
814264150,69fd7b85de4fb434,account_device
814264740,2a5b79e62036ea63,account_device
81426AF21,24d0d71f14273025,account_device
81426E680,7387db17b4e3a292,account_device
814272760,ee76d7abb2433c0b,account_device
814276A51,52037acc44923937,account_device
8142779E0,f39b475213c1f287,account_device
814278FE1,bd83f30d4653aeae,account_device
81427C771,65ca9e3b7eee765b,account_device
81427E191,10b66f8a27deaf10,account_device
81427E191,UNKNOWN_DEVICE_A0060461,account_device
81427E771,256e5290079e2bc6,account_device
81427E771,1c9ceaa7993f915c,account_device
814281731,14771753a79d7e56,account_device
814281781,b08ed99ac805e05c,account_device
814284071,e4836a49d46111d5,account_device
814284071,UNKNOWN_DEVICE_A0060486,account_device
814288D61,4811c9329225f7f2,account_device
8142892E1,cb229c81381405e5,account_device
814289491,3b8b3f9be541a7be,account_device
814289491,UNKNOWN_DEVICE_A0060501,account_device
81428B260,657e25474246ea60,account_device
81428B701,d5721c4f094a0dd5,account_device
814291A31,a0471c792609d14d,account_device
814291A31,UNKNOWN_DEVICE_A0060518,account_device
81429F151,32973c0d377f43dd,account_device
8142A11A1,0684af7e6d821315,account_device
8142A1471,2fc44cd55d20e6ca,account_device
8142A97E1,d4c7b573314d2ce3,account_device
8142A9B61,03d2cb3698adafbf,account_device
8142ABD61,3f1e2ba19528f417,account_device
8142B2231,8d05c1e9eab3f3f7,account_device
8142D03E1,55545c073b305802,account_device
8142D0481,c8e473786dcce8de,account_device
8142D1381,35275e8ca8b73b93,account_device
8142D6901,40a477c4d032ccd3,account_device
8142D7A71,143a3814482b2cdd,account_device
8142E1DA1,aff33af14a603f51,account_device
8142EAAC1,88786dca0cdadefb,account_device
8142F0FF1,25d13e13ef48fd5d,account_device
8142F0FF1,UNKNOWN_DEVICE_A0060564,account_device
8142F2F11,71b0e9b31825bf18,account_device
8142F8831,195986e68c226c99,account_device
8142FA820,6a44baed39166778,account_device
814308CB0,7c7173e4a6d9c792,account_device
814308CB0,416e60a8dc3f5d3c,account_device
814308E40,3680c338d95c81ec,account_device
81430BA81,4383b33a479095a4,account_device
81430D211,4819cf237b97890e,account_device
814313FF1,e1200ff406ca9428,account_device
814317951,fbecd053f654ba4c,account_device
814317951,UNKNOWN_DEVICE_A0060601,account_device
81432E5F1,4f5ad057cc44fa41,account_device
814350FC1,18d36de711b936b3,account_device
814350FC1,279382c2fbc9d024,account_device
81435F181,4232dfe445b7a71a,account_device
814362820,e66721f3be53c0e8,account_device
814362C40,a5cf12c0c79d5ed8,account_device
814368D90,cc86d86a553828dd,account_device
81436F471,d58d235f6aa2c61f,account_device
81436F781,defb2742fbfc2491,account_device
814370721,5efc568692206a89,account_device
814374C31,2a6bdce7b8d4afa1,account_device
8143756A1,e67f4db898ee6c6d,account_device
814375DF1,05d5ef9e2f7b2ac2,account_device
814377DD1,db1d0926f33fb4d8,account_device
814377DD1,UNKNOWN_DEVICE_A0060661,account_device
814377F61,ee77725ed6e4010c,account_device
81437A2E1,4e7720b135170aae,account_device
814383090,df7218dee4f6f85f,account_device
814383090,UNKNOWN_DEVICE_A0060675,account_device
81438C821,a8c6991af67318a4,account_device
81439AB70,9b1b5aaaad5d89c4,account_device
8143B0160,e4594321da53120b,account_device
8143BEEC0,f2bdd061c62a09c6,account_device
8143C3DD0,7e049adbc77218bd,account_device
8143C9760,bc7148cfc56ee2f9,account_device
8143C9760,e9658a5a58612b10,account_device
8143C9800,70482a93859c240e,account_device
8143D70F1,fb1679681c82825a,account_device
8143D7841,180a51baded566e2,account_device
8143D9AA1,17623e35915dfa1c,account_device
8143DCA51,578883132ddd01e4,account_device
8143DCC91,6f490ce28afdf967,account_device
8143E6700,289586c053278c95,account_device
8143E6700,UNKNOWN_DEVICE_A0060724,account_device
8143E79C0,76de745c4901c17b,account_device
8143EBD60,7ac748bce302270a,account_device
8143F2991,238f8334e9a3538d,account_device
8143F8A21,9efe45386844a09e,account_device
8143FCE61,1c03b1d8a567ead4,account_device
814405631,cb5a047b5dc9f3d1,account_device
81440B671,0850c34d7b92a02b,account_device
814410131,92559ef762a06b42,account_device
814413B10,13a94c4ccddbd2eb,account_device
8144224C0,cb06c18626ed3140,account_device
814422CF0,65b790d0f7a5fbb9,account_device
814422FE0,a0db1b76e48545c6,account_device
814422FE0,b719ec22f9e9feb3,account_device
814429651,eb61289d353fa55e,account_device
81442B191,12283cd2d7d35486,account_device
8144380C1,0a6da6d5dd67dcb9,account_device
8144380C1,UNKNOWN_DEVICE_A0060792,account_device
814438721,33df1546139304cc,account_device
81443DD61,674dbfcb327559c9,account_device
81443DD61,ca7900379ed207af,account_device
814448F10,7adf4017bd83c17f,account_device
81444AFA0,97f14d14f120888e,account_device
81444CE70,26216b9728c016fa,account_device
814453030,88c742f5b78bb285,account_device
8144541B0,8f3e7aa840c8fa76,account_device
814455B00,7edddcbab67130d7,account_device
814455B00,05857ee2df548591,account_device
814455D50,a1b6fe4bbc1c5da9,account_device
814455E40,e07f0b42559350fc,account_device
814456DD0,d3546f7338933018,account_device
81446A1B0,91975a25928d471f,account_device
814472880,UNKNOWN_DEVICE_A0060844,account_device
814472880,96a73d6bc4b5c9ea,account_device
81447C090,9816ea2b6f2cede6,account_device
81447E090,c65c92a43fcb7036,account_device
81447F870,18b5c27c0b5c4e81,account_device
814480230,07ad8463698e8569,account_device
814483570,f0c5bd0a7c0f7b26,account_device
814489D80,b3b4435cad103b2e,account_device
814489DD0,38cdb98e0ef3ee8e,account_device
81448F650,9abb95da3c3610e2,account_device
814496A10,cc5c0080a630acef,account_device
814496FE0,fb86a4b0837da448,account_device
814498670,f3314c8d6dad31f3,account_device
814498950,5fc6786c45b9597f,account_device
8144A1AC0,81183e0bfcdbe2c0,account_device
8144A1AC0,970b7fae1361f408,account_device
8144AF7B0,01dd568fecd0dfed,account_device
8144AF930,155ff4231bfe4c52,account_device
8144AF930,UNKNOWN_DEVICE_A0060902,account_device
8144BB3F0,d31d9b63ab2751ea,account_device
8144BD5F0,d8a6c61627a6be43,account_device
8144C31A0,4067d4004179e135,account_device
8144CB560,b82903c5ac44297e,account_device
8144CB560,79e70785bf674c02,account_device
8144CB560,92c7638bfd74848d,account_device
8144E16E0,ce426bfc24057fe8,account_device
8144E3AB0,UNKNOWN_DEVICE_A0060925,account_device
8144E3AB0,141fc9576b295ed0,account_device
8144F4050,3199a3bb8fadc88c,account_device
8144F8300,1686ddbb61bb76ba,account_device
8144F8BB0,18c2b60ec20b4ed4,account_device
8144F9340,b43847c4dd5de007,account_device
8144F9B00,284612dd366512dc,account_device
8144F9DA0,19d92e87adcf2490,account_device
8144F9DF0,7470a1d318afdc4c,account_device
8144FB461,827ad17e9a1dd4b1,account_device
814501F10,4a81b78c035d7f04,account_device
814502D90,3de6e933f4b11c55,account_device
814506FC0,42f74d6bb2153e1f,account_device
81450A270,9989a73904fa66ff,account_device
81450D530,985115779ceb1596,account_device
8145171C0,20988e1d5422baf0,account_device
8145187D0,ce6802e6a519c1a8,account_device
81451A660,25eb1eb40b82a3fb,account_device
81452FC60,31938a62373e634c,account_device
81452FC60,UNKNOWN_DEVICE_A0061007,account_device
814534760,f8ab0558f58fddc8,account_device
81453CD81,e1e510666e6f6252,account_device
814545201,0658af38736c2e6d,account_device
81454A1C1,96ddaa956a8664c3,account_device
814555381,388d57f255bd7dff,account_device
814555421,5357bb4dbb703f4e,account_device
8145682F0,15dcaef86415d6d5,account_device
814573401,abe31c5b55cc4296,account_device
8145740A1,700135501ce8e5b6,account_device
814574CB1,82f4b8702fc9cbe4,account_device
8145757C1,9baaa72141da641c,account_device
8145777F1,e17eecaeb89df321,account_device
814577B81,9b3201ce512b4699,account_device
814578881,5f69ab07d2ef9ae3,account_device
8145860E1,b84cbf43b3675295,account_device
814587A31,197084c81a52d302,account_device
814591141,31a7b412b1ff579e,account_device
814596F01,9f9476cb7c24a7a1,account_device
814596F01,UNKNOWN_DEVICE_A0061087,account_device
8145B1450,b0a85e351e4066ec,account_device
8145B9BD0,fd96a4b436c02139,account_device
8145CCB30,90e40f90b45d86a7,account_device
8145CF5E1,356b9ad99ce6e9b8,account_device
8145D4C50,c4b99c8772162e6d,account_device
8145D4C50,c4aa7bfd7b6e9e37,account_device
8145D8910,bbefb7a5455c86df,account_device
8145E17D0,cce72dfb029e0314,account_device
8145EFAE0,abbd23dce4cd33fd,account_device
814601EA1,c654b18ba402e1ec,account_device
81460E4E1,1ddd26707351ff43,account_device
814620720,81fa9f05404fa95a,account_device
8146222E1,34d00aa2fda465a1,account_device
814622881,fedfd8ddc8e02a27,account_device
814622BA1,f9f4292a58b579f6,account_device
814623F11,2dfe1ca67b76671d,account_device
81462A741,df6ca8f1f502e7d8,account_device
81462CE41,cb58999814bef121,account_device
81463D081,d4b9afe4e4f6f8d4,account_device
814647801,213c71cd49ef6cf3,account_device
8146492D1,81a350820fd02be6,account_device
81464BCA1,ac01098ffa43122c,account_device
81464CEF1,7fbbc2cc1c9549f1,account_device
814653BA1,UNKNOWN_DEVICE_A0061185,account_device
814653BA1,11c2841b6e0a338d,account_device
81465F860,aa5947be62f8edb7,account_device
81465FE20,2e18c77e65b2c3ab,account_device
814665750,bbbd0cf7468efca0,account_device
81467EE01,3ad0ea37e4dd133c,account_device
81467EE01,UNKNOWN_DEVICE_A0061204,account_device
814681A40,0b1581a6d699beb4,account_device
814686481,915512a5f2114924,account_device
81468A6E1,UNKNOWN_DEVICE_A0061212,account_device
81468A6E1,b99e5da094aa23b8,account_device
814690681,c178b3f8b44e155e,account_device
814698271,2327393d1f5d2b19,account_device
8146A9D91,7a8710800397f11e,account_device
8146AE781,7aaed269626af40a,account_device
8146B2170,d83ab044758e6b29,account_device
8146B8330,15270834bd91ca10,account_device
8146B8330,cd9bbf57590a7133,account_device
8146BAEC1,305e26e718287d04,account_device
8146BB141,56fe3259a6922fa9,account_device
8146BD0F1,b3972be3d3cac024,account_device
8146D5061,5b67fa23d9d5ac75,account_device
8146ED631,f3bf2ceb436778cd,account_device
8146EFC20,5c0e4c2583c56443,account_device
8146F2390,cea1ed32ae87a620,account_device
8146F26A0,73babbd6a09d1940,account_device
8146F4610,21280a938494e67c,account_device
8146F5D10,57aeeb4cd1af1b70,account_device
8146FFF81,e7eedc9c390a3747,account_device
8147028B1,57350dbc02a3d3e4,account_device
814710AA1,27029d1836ff9f68,account_device
814711861,5955205af78d2bdd,account_device
814714221,5d61ef9867380e9c,account_device
814714671,a0bfe874f051676c,account_device
81471A7D1,b9f87654e0331b0c,account_device
81471A7D1,UNKNOWN_DEVICE_A0061299,account_device
81471CFA0,a854d19b6d7d88f9,account_device
81471D090,d40bbfe90f9154bb,account_device
814721B70,e5849f34afbf0d4d,account_device
814723140,f7e2fb5b1969b516,account_device
814729CC0,56ec3342ad967f51,account_device
81473B061,f6288373b0ede9e5,account_device
81473B061,UNKNOWN_DEVICE_A0061323,account_device
81473B101,1a5ef9241f59fc5c,account_device
81473CD71,de51831351c1f165,account_device
81473F551,94192c6e0cfe3f44,account_device
81473F551,UNKNOWN_DEVICE_A0061336,account_device
814742841,4970b299c0515b8d,account_device
81474A981,4b6f6ea443205728,account_device
814750651,ad215558910c8901,account_device
8147520C0,8013f54234ba0a14,account_device
814765781,d2dfc6414e8ad8f0,account_device
8147668E1,f02be1190a25ffe7,account_device
814773551,45a64bae1c040ace,account_device
81477F8E1,4e575b2cd71f8c86,account_device
81477FEB1,ef9587399fd9219f,account_device
814780F31,08366b7b6e80ae8e,account_device
814785B41,cf9a42c2f2d9381e,account_device
814790B51,7c517fe14d37df54,account_device
814792541,afd9b76c96e6a3a6,account_device
8147A6871,9c7fe01e8db02ce5,account_device
8147B3381,1b1be165be2becc9,account_device
8147B5201,254abdcb37009679,account_device
8147B5201,UNKNOWN_DEVICE_A0061397,account_device
8147C2621,7984f263be1af459,account_device
8147C7550,7e2d04f3579e9fb6,account_device
8147C9720,69bfa7fd7f121c37,account_device
8147E4241,d2e92b123bba3f35,account_device
8147F2400,d03a741c0e2582ff,account_device
8147F2400,e6534c2f5ff6059e,account_device
8147F45A0,b80f757d591776cd,account_device
8147F8200,7a3293547cb28702,account_device
8147F8CD0,0b124c16c28a8978,account_device
8147FD4A0,1fcef667588e6fcb,account_device
814804F20,d3ac6b558feb781e,account_device
814804FC0,70deeaaec655332f,account_device
814809D30,6979cb1662a6018a,account_device
81480CB90,4114ee02793ba4be,account_device
81480ECD0,734dc5ebe6c26dce,account_device
814818150,89dc6681a3d1654a,account_device
81481A760,1377ad07613bb7e3,account_device
81481DFD0,79fdd148bb6b079a,account_device
814824E80,52be953a30c380a0,account_device
814824F70,4de97a3aae12d5c2,account_device
814833AE0,020b307bb7279ee1,account_device
8148341B0,9393dccb43f074e3,account_device
8148469B0,34d1056fd865a349,account_device
81484A2D0,9bad9cebac1eaa72,account_device
81484C700,b08cf9ca1f271409,account_device
81485A410,8664115e60afd05a,account_device
814863DA1,8004356df6dfbafe,account_device
814877760,ea7ec9e1fd09cb19,account_device
814879A41,0f2ea90dfa3d66aa,account_device
814879A41,3788132e12725f9e,account_device
814879C71,f22413bceaf50ad6,account_device
8148804D1,cb9e970c62f0efc5,account_device
81488D8B1,0e0955193be73c21,account_device
81488F4B1,482f6cbaf60261c0,account_device
81489FE61,f185b8d77d20c1a4,account_device
8148A0B91,d29454ed2cc74ca8,account_device
8148A6771,429be79e1aa9da31,account_device
8148B0011,UNKNOWN_DEVICE_A0061533,account_device
8148B0011,d13bc0fb455e87ab,account_device
8148B0011,UNKNOWN_DEVICE_A0061537,account_device
8148B1DE1,065a44b71b2f8c1c,account_device
8148B6561,56d70cb4c7c1e35a,account_device
8148B83A1,18339c2a226add6d,account_device
8148B9331,ba0c019283db5654,account_device
8148CE401,bb7d9e71633571bd,account_device
8148D50E1,92cbd5e99ea3b86f,account_device
8148D50E1,7fe340ef26e53c0d,account_device
8148DAC41,219d0090e17f846f,account_device
8148E1651,a8a28f0fa2025b74,account_device
8148E2790,97de4af0efbce17f,account_device
8148E7671,eba702eb92cdf072,account_device
8148F1981,bf213f117095d2ba,account_device
8148F1981,09332eadeda1610b,account_device
8148FA071,0f6cfb1cc901ad17,account_device
8148FEA11,a3c4a636666b01a9,account_device
8149035D1,0b38c16bd49e6b14,account_device
8149040E0,890f16347f3956d1,account_device
8149049D0,5411dc151e8d8094,account_device
814907800,c11a07f101f8a5b5,account_device
814911691,9175e0372adeebb2,account_device
8149133B1,508d89bd98beaef5,account_device
814917A71,1962f686b25bc8fb,account_device
814926431,9303f133773bbe2c,account_device
81492D221,f26b98741f966292,account_device
8149330D1,96abf08bc00da4be,account_device
814934320,575ddd1225c5addb,account_device
814934320,UNKNOWN_DEVICE_A0061645,account_device
814935741,01cdf9dec4a21b1c,account_device
814957EE1,940fb668355d724d,account_device
814959511,35bcfdc8d6498dbb,account_device
814959ED1,f4c8510c113e55d0,account_device
81495AB01,0210e4f1400805b9,account_device
814962E91,76e45d311371ff7e,account_device
8149640F1,d07f01d455770cf0,account_device
814965B00,d231ad1ffe1be1fe,account_device
8146B8330,SYNTHBEN958495,account_beneficiary
802B8A7C0,SYNTHBEN924207,account_beneficiary
80A95FD30,SYNTHBEN942669,account_beneficiary
805B92330,SYNTHBEN907817,account_beneficiary
813FEF230,SYNTHBEN951956,account_beneficiary
8039302E0,SYNTHBEN938399,account_beneficiary
810280BA0,SYNTHBEN956712,account_beneficiary
80A1AA6E0,SYNTHBEN941322,account_beneficiary
804D9B7D0,SYNTHBEN947340,account_beneficiary
80D01FDB0,SYNTHBEN908648,account_beneficiary
813D46E80,SYNTHBEN939126,account_beneficiary
8079B0910,SYNTHBEN962250,account_beneficiary
80A135C90,SYNTHBEN967558,account_beneficiary
8041B5C00,SYNTHBEN924940,account_beneficiary
81427E771,SYNTHBEN920387,account_beneficiary
8128136B0,SYNTHBEN943232,account_beneficiary
812747A00,SYNTHBEN944696,account_beneficiary
801ADB290,SYNTHBEN966907,account_beneficiary
809A6DE50,SYNTHBEN900160,account_beneficiary
801735DA0,SYNTHBEN949861,account_beneficiary
803EB9240,SYNTHBEN939746,account_beneficiary
80B6DA300,SYNTHBEN949775,account_beneficiary
80A0C8450,SYNTHBEN963703,account_beneficiary
80EC9D810,SYNTHBEN901735,account_beneficiary
809DE9F20,SYNTHBEN901678,account_beneficiary
800606860,SYNTHBEN990895,account_beneficiary
80BF80630,SYNTHBEN911269,account_beneficiary
809419B70,SYNTHBEN972951,account_beneficiary
8033DEA50,SYNTHBEN955317,account_beneficiary
8076673E1,SYNTHBEN967918,account_beneficiary
80EE9F5D0,SYNTHBEN919733,account_beneficiary
812F97AF0,SYNTHBEN956201,account_beneficiary
80D5AD200,SYNTHBEN967003,account_beneficiary
801471AA0,SYNTHBEN944065,account_beneficiary
80D9A8880,SYNTHBEN964328,account_beneficiary
8030C2250,SYNTHBEN921736,account_beneficiary
806B15480,SYNTHBEN942254,account_beneficiary
8088AA9A0,SYNTHBEN989413,account_beneficiary
8099407A0,SYNTHBEN924191,account_beneficiary
803CC1DA0,SYNTHBEN950526,account_beneficiary
806CB8600,SYNTHBEN913351,account_beneficiary
8148F1981,SYNTHBEN913159,account_beneficiary
8131DB7C0,SYNTHBEN923054,account_beneficiary
807C5A060,SYNTHBEN966116,account_beneficiary
8095F8A00,SYNTHBEN957136,account_beneficiary
80509B490,SYNTHBEN978288,account_beneficiary
803310C10,SYNTHBEN970363,account_beneficiary
80FF86670,SYNTHBEN955414,account_beneficiary
808AFFDE0,SYNTHBEN925395,account_beneficiary
814037851,SYNTHBEN988258,account_beneficiary
80FC6C650,SYNTHBEN983726,account_beneficiary
80F9EBAE0,SYNTHBEN927487,account_beneficiary
8112EC7B0,SYNTHBEN916810,account_beneficiary
8038A8C40,SYNTHBEN961821,account_beneficiary
8099B8650,SYNTHBEN996154,account_beneficiary
800E01900,SYNTHBEN922650,account_beneficiary
808021000,SYNTHBEN931426,account_beneficiary
813ED3340,SYNTHBEN951001,account_beneficiary
80A329B60,SYNTHBEN960923,account_beneficiary
80ACEA910,SYNTHBEN919667,account_beneficiary
8138DB8F0,SYNTHBEN943434,account_beneficiary
812DCD930,SYNTHBEN929347,account_beneficiary
811A264F0,SYNTHBEN996029,account_beneficiary
81063FD40,SYNTHBEN920829,account_beneficiary
804EAB280,SYNTHBEN989050,account_beneficiary
80C9FD1B0,SYNTHBEN916934,account_beneficiary
80DA7F7B0,SYNTHBEN987001,account_beneficiary
80E751E40,SYNTHBEN926743,account_beneficiary
80B03BD30,SYNTHBEN974759,account_beneficiary
80E39F1B0,SYNTHBEN992833,account_beneficiary
8144CB560,SYNTHBEN971434,account_beneficiary
808A4F490,SYNTHBEN952969,account_beneficiary
810449E00,SYNTHBEN931194,account_beneficiary
81264C020,SYNTHBEN981655,account_beneficiary
8142FA820,SYNTHBEN914134,account_beneficiary
809549F00,SYNTHBEN966262,account_beneficiary
80A0FC6D0,SYNTHBEN906333,account_beneficiary
80A3CC580,SYNTHBEN990496,account_beneficiary
807087750,SYNTHBEN919872,account_beneficiary
809EF8EA0,SYNTHBEN988674,account_beneficiary
809C682E0,SYNTHBEN997117,account_beneficiary
8134D2AC0,SYNTHBEN941812,account_beneficiary
808C18CF0,SYNTHBEN965736,account_beneficiary
81443DD61,SYNTHBEN949818,account_beneficiary
8118FE940,SYNTHBEN975205,account_beneficiary
80A8C4650,SYNTHBEN980495,account_beneficiary
807B3A0D0,SYNTHBEN996345,account_beneficiary
81306B9D0,SYNTHBEN968875,account_beneficiary
80617BDD0,SYNTHBEN913928,account_beneficiary
805634AE0,SYNTHBEN919438,account_beneficiary
800BA26A0,SYNTHBEN929754,account_beneficiary
80AFFC470,SYNTHBEN990841,account_beneficiary
809FFEC20,SYNTHBEN944155,account_beneficiary
802212E70,SYNTHBEN909779,account_beneficiary
809413E60,SYNTHBEN991658,account_beneficiary
80CD42D30,SYNTHBEN927850,account_beneficiary
803896F40,SYNTHBEN983614,account_beneficiary
800C64F30,SYNTHBEN922288,account_beneficiary
8092A4470,SYNTHBEN929998,account_beneficiary
808A3CD90,SYNTHBEN911213,account_beneficiary
806AB0AC0,SYNTHBEN969731,account_beneficiary
805840510,SYNTHBEN936918,account_beneficiary
80990E980,SYNTHBEN986294,account_beneficiary
805727220,SYNTHBEN998836,account_beneficiary
80B9A6CB0,SYNTHBEN970993,account_beneficiary
8066E5AA0,SYNTHBEN951887,account_beneficiary
80DDF03C0,SYNTHBEN939102,account_beneficiary
80C21C1F0,SYNTHBEN969440,account_beneficiary
80E6D2E80,SYNTHBEN999266,account_beneficiary
80F0FAC50,SYNTHBEN992306,account_beneficiary
801C95950,NEWBEN429177,account_beneficiary
804E13660,NEWBEN427895,account_beneficiary
81371F711,NEWBEN478385,account_beneficiary
808445AB0,NEWBEN445422,account_beneficiary
80C3B0E50,NEWBEN454120,account_beneficiary
8145CF5E1,NEWBEN416254,account_beneficiary
807B677D0,NEWBEN404015,account_beneficiary
812907C50,NEWBEN437514,account_beneficiary
811E90A10,NEWBEN404826,account_beneficiary
80F0AF5E0,NEWBEN460690,account_beneficiary
809640030,NEWBEN490080,account_beneficiary
80832DDB0,NEWBEN433813,account_beneficiary
80537BA90,NEWBEN472705,account_beneficiary
80E7D5AB0,NEWBEN471372,account_beneficiary
80C0A9010,NEWBEN448533,account_beneficiary
80DEF3F60,NEWBEN454627,account_beneficiary
8048F5860,NEWBEN492204,account_beneficiary
8090BA940,NEWBEN406126,account_beneficiary
80F06F1E0,NEWBEN489060,account_beneficiary
80D905520,NEWBEN434062,account_beneficiary
80804E9F0,NEWBEN475635,account_beneficiary
8147C7550,NEWBEN469316,account_beneficiary
81175E4F0,NEWBEN436577,account_beneficiary
8021BC810,NEWBEN453563,account_beneficiary
80F461EE0,NEWBEN493917,account_beneficiary
800DDFC90,NEWBEN464659,account_beneficiary
811658250,NEWBEN465472,account_beneficiary
80D152F60,NEWBEN460350,account_beneficiary
804D7E820,NEWBEN476616,account_beneficiary
807109540,NEWBEN407621,account_beneficiary
80E866EE0,NEWBEN459839,account_beneficiary
8078EAA50,NEWBEN434504,account_beneficiary
8023234A0,NEWBEN463115,account_beneficiary
8108CED70,NEWBEN487400,account_beneficiary
8083F9670,NEWBEN495339,account_beneficiary
807AD0240,NEWBEN408987,account_beneficiary
8006CEA40,NEWBEN459575,account_beneficiary
808D88270,NEWBEN471487,account_beneficiary
81239F280,NEWBEN497345,account_beneficiary
80123D000,NEWBEN498328,account_beneficiary
8131044D0,NEWBEN429736,account_beneficiary
809AFDE50,NEWBEN454427,account_beneficiary
810449630,NEWBEN493465,account_beneficiary
80C2A6EE0,NEWBEN456170,account_beneficiary
802716DD0,NEWBEN436362,account_beneficiary
80CC58D80,NEWBEN453701,account_beneficiary
81137B310,NEWBEN431126,account_beneficiary
809C55080,NEWBEN432152,account_beneficiary
8138C0D60,NEWBEN409655,account_beneficiary
80662F8F0,NEWBEN417543,account_beneficiary
80AB9BDE0,NEWBEN467328,account_beneficiary
805B73480,NEWBEN449874,account_beneficiary
812816720,NEWBEN431371,account_beneficiary
804EFC300,NEWBEN438619,account_beneficiary
800D28A80,NEWBEN415874,account_beneficiary
80E04FEB0,NEWBEN442785,account_beneficiary
80A0EB800,NEWBEN473756,account_beneficiary
8082FD780,NEWBEN411871,account_beneficiary
80914E490,NEWBEN403090,account_beneficiary
805A8A550,NEWBEN474009,account_beneficiary
80DDBD4E0,NEWBEN489746,account_beneficiary
807929830,NEWBEN463511,account_beneficiary
80EE799C0,NEWBEN403600,account_beneficiary
801D3EBC0,NEWBEN426679,account_beneficiary
812FB9740,NEWBEN472425,account_beneficiary
801F26910,NEWBEN424943,account_beneficiary
807341220,NEWBEN443798,account_beneficiary
80C35DA50,NEWBEN443601,account_beneficiary
80606A5D0,NEWBEN439478,account_beneficiary
80C311B10,NEWBEN419414,account_beneficiary
8065A0540,NEWBEN469861,account_beneficiary
805B73480,NEWBEN476702,account_beneficiary
80E33A080,NEWBEN436472,account_beneficiary
80C771F80,NEWBEN426395,account_beneficiary
80C9AD150,NEWBEN491258,account_beneficiary
81038DCB0,NEWBEN428662,account_beneficiary
8053168D0,NEWBEN453786,account_beneficiary
80B617BB0,NEWBEN490210,account_beneficiary
80646F670,NEWBEN499119,account_beneficiary
